Year,Date,Sector,Observed_sp,Nb_ind,Observers,Nb_observers,Nb_field_hours,Transportation,Field_activity,Notes
2015,204,CAMP 1,Arctic Tern,2,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Baird’s Sandpiper,2,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Glaucous Gull ,15,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Greater Snow Goose,200,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Lapland Longspur ,20,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Long-tailed Duck ,5,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Long-tailed Jaeger ,3,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Parasitic Jaeger ,2,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Polar Bear ,1,AV,1,7,on foot,canyon survey,
2015,204,CAMP 1,Rock Ptarmigan ,4,AV,1,7,on foot,canyon survey,"1 adult, 3 youngs"
2015,204,CAMP 1,American Golden Plover ,1,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Baird’s Sandpiper,10,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Cackling Goose,4,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Common Raven ,1,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Glaucous Gull ,10,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Greater Snow Goose,500,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Horned Lark ,6,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,King Eider,1,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Lapland Longspur ,30,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Long-tailed Duck ,7,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Long-tailed Jaeger ,8,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Pacific Loon,4,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Red-throated Loon,2,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Sandhill Crane ,2,DJLB,1,6,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Baird’s Sandpiper,2,MTP,1,4.5,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Glaucous Gull ,2,MTP,1,4.5,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Greater Snow Goose,100,MTP,1,4.5,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Lapland Longspur ,30,MTP,1,4.5,on foot,bird nest search and monitoring,
2015,204,CAMP 1,Long-tailed Jaeger ,4,MTP,1,4.5,on foot,bird nest search and monitoring,
